no,target,t,activity,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather,call,circumplex.arousal,circumplex.valence,mood,screen,sms
333,6,1,0.664772727272727,2.012,248.21,208.96999999999997,,,,,267.892,61.327999999999996,,,,,0.0,0.25,6.25,421.08100032806396,
333,6,2,0.27556818181818193,66.726,66.779,554.882,32.886,,,16.339,,,108.031,2.205,,2.0,-1.0,0.5,6.5,848.1339998245237,
333,6,3,0.7727272727272726,814.349,835.9220000000001,1426.935,,,,,26.468,,,,,15.0,-0.2,0.4,6.6,2612.3979995250684,
334,7,0,0.664772727272727,2.012,248.21,208.96999999999997,,,,,267.892,61.327999999999996,,,,,0.0,0.25,6.25,421.08100032806396,
334,7,1,0.27556818181818193,66.726,66.779,554.882,32.886,,,16.339,,,108.031,2.205,,2.0,-1.0,0.5,6.5,848.1339998245237,
334,7,2,0.7727272727272726,814.349,835.9220000000001,1426.935,,,,,26.468,,,,,15.0,-0.2,0.4,6.6,2612.3979995250684,
334,7,3,0.4706439393939394,810.7320000000001,765.12,1200.4119999999998,71.327,,,23.765,28.135,,30.26,,,2.0,-0.3333333333333333,0.3333333333333333,6.333333333333333,2925.293999671936,2.0
335,7,0,0.27556818181818193,66.726,66.779,554.882,32.886,,,16.339,,,108.031,2.205,,2.0,-1.0,0.5,6.5,848.1339998245237,
335,7,1,0.7727272727272726,814.349,835.9220000000001,1426.935,,,,,26.468,,,,,15.0,-0.2,0.4,6.6,2612.3979995250684,
335,7,2,0.4706439393939394,810.7320000000001,765.12,1200.4119999999998,71.327,,,23.765,28.135,,30.26,,,2.0,-0.3333333333333333,0.3333333333333333,6.333333333333333,2925.293999671936,2.0
335,7,3,0.630492424242424,23.392,302.979,422.54499999999985,,,,7.085,,4.024,,,5.032,5.0,0.2,1.0,7.2,763.8369996547699,
336,8,0,0.7727272727272726,814.349,835.9220000000001,1426.935,,,,,26.468,,,,,15.0,-0.2,0.4,6.6,2612.3979995250684,
336,8,1,0.4706439393939394,810.7320000000001,765.12,1200.4119999999998,71.327,,,23.765,28.135,,30.26,,,2.0,-0.3333333333333333,0.3333333333333333,6.333333333333333,2925.293999671936,2.0
336,8,2,0.630492424242424,23.392,302.979,422.54499999999985,,,,7.085,,4.024,,,5.032,5.0,0.2,1.0,7.2,763.8369996547699,
336,8,3,1.853030303030303,4.023,644.2679999999999,976.6480000000004,47.889,,,25.513,,,71.26,,14.066,,0.25,1.0,7.25,1263.7550008296964,
337,6,0,0.4706439393939394,810.7320000000001,765.12,1200.4119999999998,71.327,,,23.765,28.135,,30.26,,,2.0,-0.3333333333333333,0.3333333333333333,6.333333333333333,2925.293999671936,2.0
337,6,1,0.630492424242424,23.392,302.979,422.54499999999985,,,,7.085,,4.024,,,5.032,5.0,0.2,1.0,7.2,763.8369996547699,
337,6,2,1.853030303030303,4.023,644.2679999999999,976.6480000000004,47.889,,,25.513,,,71.26,,14.066,,0.25,1.0,7.25,1263.7550008296964,
337,6,3,1.9848484848484855,74.732,1051.722,404.5199999999999,203.255,,,38.775,8.226,,,,25.462,,0.0,1.0,8.0,1797.34500002861,
338,7,0,0.630492424242424,23.392,302.979,422.54499999999985,,,,7.085,,4.024,,,5.032,5.0,0.2,1.0,7.2,763.8369996547699,
338,7,1,1.853030303030303,4.023,644.2679999999999,976.6480000000004,47.889,,,25.513,,,71.26,,14.066,,0.25,1.0,7.25,1263.7550008296964,
338,7,2,1.9848484848484855,74.732,1051.722,404.5199999999999,203.255,,,38.775,8.226,,,,25.462,,0.0,1.0,8.0,1797.34500002861,
338,7,3,,,,,,,,,,,,,,,-1.0,0.25,6.25,,
339,7,0,1.853030303030303,4.023,644.2679999999999,976.6480000000004,47.889,,,25.513,,,71.26,,14.066,,0.25,1.0,7.25,1263.7550008296964,
339,7,1,1.9848484848484855,74.732,1051.722,404.5199999999999,203.255,,,38.775,8.226,,,,25.462,,0.0,1.0,8.0,1797.34500002861,
339,7,2,,,,,,,,,,,,,,,-1.0,0.25,6.25,,
339,7,3,,,,,,,,,,,,,,,0.0,0.6,6.6,,
340,7,0,1.9848484848484855,74.732,1051.722,404.5199999999999,203.255,,,38.775,8.226,,,,25.462,,0.0,1.0,8.0,1797.34500002861,
340,7,1,,,,,,,,,,,,,,,-1.0,0.25,6.25,,
340,7,2,,,,,,,,,,,,,,,0.0,0.6,6.6,,
340,7,3,,,,,,,,,,,,,,,-0.5,0.5,6.75,,
341,8,0,,,,,,,,,,,,,,,-1.0,0.25,6.25,,
341,8,1,,,,,,,,,,,,,,,0.0,0.6,6.6,,
341,8,2,,,,,,,,,,,,,,,-0.5,0.5,6.75,,
341,8,3,,,,,,,,,,,,,,,-0.5,0.75,7.0,,
342,8,0,,,,,,,,,,,,,,,0.0,0.6,6.6,,
342,8,1,,,,,,,,,,,,,,,-0.5,0.5,6.75,,
342,8,2,,,,,,,,,,,,,,,-0.5,0.75,7.0,,
342,8,3,,,,,,,,,,,,,,,-0.25,0.75,7.5,,
343,8,0,,,,,,,,,,,,,,,-0.5,0.5,6.75,,
343,8,1,,,,,,,,,,,,,,,-0.5,0.75,7.0,,
343,8,2,,,,,,,,,,,,,,,-0.25,0.75,7.5,,
343,8,3,,,,,,,,,,,,,,,0.0,0.8,7.6,,
344,7,0,,,,,,,,,,,,,,,-0.5,0.75,7.0,,
344,7,1,,,,,,,,,,,,,,,-0.25,0.75,7.5,,
344,7,2,,,,,,,,,,,,,,,0.0,0.8,7.6,,
344,7,3,,,,,,,,,,,,,,,0.25,0.75,7.75,,
345,6,0,1.9277769752883887,735.7159999999999,930.649,207.387,,,,71.905,4393.594,,,5.052,,2.0,-0.5,1.0,7.0,6065.7110004425085,
345,6,1,2.6925287356321848,4855.087000000004,2540.570999999999,3861.5419999999995,,,,77.908,3569.3729999999987,,,14.169,,9.0,0.0,0.75,6.75,10478.017000198368,
345,6,2,3.0258016662702794,6546.764000000002,1318.068,1001.0590000000002,,,,51.707,1167.0039999999997,101.11800000000001,60.29900000000001,8.12,,5.0,1.0,1.0,6.75,9956.59399938583,
345,6,3,1.1500613936317647,805.4829999999998,790.708,473.693,,,,53.669000000000004,914.5189999999999,,,15.116999999999997,,1.0,-0.2,0.25,5.8,3085.156000614166,
346,6,0,2.6925287356321848,4855.087000000004,2540.570999999999,3861.5419999999995,,,,77.908,3569.3729999999987,,,14.169,,9.0,0.0,0.75,6.75,10478.017000198368,
346,6,1,3.0258016662702794,6546.764000000002,1318.068,1001.0590000000002,,,,51.707,1167.0039999999997,101.11800000000001,60.29900000000001,8.12,,5.0,1.0,1.0,6.75,9956.59399938583,
346,6,2,1.1500613936317647,805.4829999999998,790.708,473.693,,,,53.669000000000004,914.5189999999999,,,15.116999999999997,,1.0,-0.2,0.25,5.8,3085.156000614166,
346,6,3,1.7411157615948412,954.0350000000001,633.7069999999999,411.65099999999995,11.04,11.03,17.189,47.557,939.671,772.399,,,,1.0,0.4,0.4,6.4,3845.627000093461,
347,6,0,3.0258016662702794,6546.764000000002,1318.068,1001.0590000000002,,,,51.707,1167.0039999999997,101.11800000000001,60.29900000000001,8.12,,5.0,1.0,1.0,6.75,9956.59399938583,
347,6,1,1.1500613936317647,805.4829999999998,790.708,473.693,,,,53.669000000000004,914.5189999999999,,,15.116999999999997,,1.0,-0.2,0.25,5.8,3085.156000614166,
347,6,2,1.7411157615948412,954.0350000000001,633.7069999999999,411.65099999999995,11.04,11.03,17.189,47.557,939.671,772.399,,,,1.0,0.4,0.4,6.4,3845.627000093461,
347,6,3,3.3790117162082973,1334.3879999999995,2928.8290000000006,751.2919999999999,55.378,3.766,,44.646,3253.437000000001,68.07900000000001,,,,2.0,0.4,0.75,6.4,8892.608999252321,
348,5,0,1.1500613936317647,805.4829999999998,790.708,473.693,,,,53.669000000000004,914.5189999999999,,,15.116999999999997,,1.0,-0.2,0.25,5.8,3085.156000614166,
348,5,1,1.7411157615948412,954.0350000000001,633.7069999999999,411.65099999999995,11.04,11.03,17.189,47.557,939.671,772.399,,,,1.0,0.4,0.4,6.4,3845.627000093461,
348,5,2,3.3790117162082973,1334.3879999999995,2928.8290000000006,751.2919999999999,55.378,3.766,,44.646,3253.437000000001,68.07900000000001,,,,2.0,0.4,0.75,6.4,8892.608999252321,
348,5,3,3.3823852321492622,841.6619999999996,2319.8669999999997,759.095,128.498,,397.50200000000007,77.77900000000001,2587.3720000000003,25.71,,,,3.0,-0.4,0.3333333333333333,6.0,13215.448000431052,
349,6,0,1.7411157615948412,954.0350000000001,633.7069999999999,411.65099999999995,11.04,11.03,17.189,47.557,939.671,772.399,,,,1.0,0.4,0.4,6.4,3845.627000093461,
349,6,1,3.3790117162082973,1334.3879999999995,2928.8290000000006,751.2919999999999,55.378,3.766,,44.646,3253.437000000001,68.07900000000001,,,,2.0,0.4,0.75,6.4,8892.608999252321,
349,6,2,3.3823852321492622,841.6619999999996,2319.8669999999997,759.095,128.498,,397.50200000000007,77.77900000000001,2587.3720000000003,25.71,,,,3.0,-0.4,0.3333333333333333,6.0,13215.448000431052,
349,6,3,3.7761904761904757,2386.1180000000027,2760.774999999999,1194.8059999999998,133.62,,848.027,40.63,4213.196999999999,373.78600000000006,,,,3.0,0.4,0.0,5.4,10063.44200181961,
350,6,0,3.3790117162082973,1334.3879999999995,2928.8290000000006,751.2919999999999,55.378,3.766,,44.646,3253.437000000001,68.07900000000001,,,,2.0,0.4,0.75,6.4,8892.608999252321,
350,6,1,3.3823852321492622,841.6619999999996,2319.8669999999997,759.095,128.498,,397.50200000000007,77.77900000000001,2587.3720000000003,25.71,,,,3.0,-0.4,0.3333333333333333,6.0,13215.448000431052,
350,6,2,3.7761904761904757,2386.1180000000027,2760.774999999999,1194.8059999999998,133.62,,848.027,40.63,4213.196999999999,373.78600000000006,,,,3.0,0.4,0.0,5.4,10063.44200181961,
350,6,3,3.330717371694441,1238.8330000000008,1244.954,359.466,,,525.1369999999998,45.5,2331.898,1689.1170000000002,,,,8.0,0.75,0.6666666666666666,6.5,7406.303998708725,3.0
351,6,0,3.3823852321492622,841.6619999999996,2319.8669999999997,759.095,128.498,,397.50200000000007,77.77900000000001,2587.3720000000003,25.71,,,,3.0,-0.4,0.3333333333333333,6.0,13215.448000431052,
351,6,1,3.7761904761904757,2386.1180000000027,2760.774999999999,1194.8059999999998,133.62,,848.027,40.63,4213.196999999999,373.78600000000006,,,,3.0,0.4,0.0,5.4,10063.44200181961,
351,6,2,3.330717371694441,1238.8330000000008,1244.954,359.466,,,525.1369999999998,45.5,2331.898,1689.1170000000002,,,,8.0,0.75,0.6666666666666666,6.5,7406.303998708725,3.0
351,6,3,3.607159522324873,1613.1799999999994,212.43999999999997,1451.876,39.611000000000004,4.009,,66.791,2087.258,214.084,,,,3.0,0.0,0.4,6.2,4866.7180008888245,1.0
352,6,0,3.7761904761904757,2386.1180000000027,2760.774999999999,1194.8059999999998,133.62,,848.027,40.63,4213.196999999999,373.78600000000006,,,,3.0,0.4,0.0,5.4,10063.44200181961,
352,6,1,3.330717371694441,1238.8330000000008,1244.954,359.466,,,525.1369999999998,45.5,2331.898,1689.1170000000002,,,,8.0,0.75,0.6666666666666666,6.5,7406.303998708725,3.0
352,6,2,3.607159522324873,1613.1799999999994,212.43999999999997,1451.876,39.611000000000004,4.009,,66.791,2087.258,214.084,,,,3.0,0.0,0.4,6.2,4866.7180008888245,1.0
352,6,3,2.093066867361573,567.62,165.981,636.3249999999999,,,,39.345,1061.839,346.34400000000005,,,,,0.25,0.75,6.25,2818.029000282286,
353,6,0,3.330717371694441,1238.8330000000008,1244.954,359.466,,,525.1369999999998,45.5,2331.898,1689.1170000000002,,,,8.0,0.75,0.6666666666666666,6.5,7406.303998708725,3.0
353,6,1,3.607159522324873,1613.1799999999994,212.43999999999997,1451.876,39.611000000000004,4.009,,66.791,2087.258,214.084,,,,3.0,0.0,0.4,6.2,4866.7180008888245,1.0
353,6,2,2.093066867361573,567.62,165.981,636.3249999999999,,,,39.345,1061.839,346.34400000000005,,,,,0.25,0.75,6.25,2818.029000282286,
353,6,3,3.0157228645602085,1598.4450000000004,654.4440000000002,777.991,49.379,108.33800000000001,5.036,59.736000000000004,2723.0260000000003,248.585,,42.898,,,0.2,1.0,6.4,5998.457000255585,
354,5,0,3.607159522324873,1613.1799999999994,212.43999999999997,1451.876,39.611000000000004,4.009,,66.791,2087.258,214.084,,,,3.0,0.0,0.4,6.2,4866.7180008888245,1.0
354,5,1,2.093066867361573,567.62,165.981,636.3249999999999,,,,39.345,1061.839,346.34400000000005,,,,,0.25,0.75,6.25,2818.029000282286,
354,5,2,3.0157228645602085,1598.4450000000004,654.4440000000002,777.991,49.379,108.33800000000001,5.036,59.736000000000004,2723.0260000000003,248.585,,42.898,,,0.2,1.0,6.4,5998.457000255585,
354,5,3,2.82371931823577,3070.942000000001,1390.5900000000001,1452.7679999999998,196.12099999999998,,98.882,44.583000000000006,3365.6449999999995,117.34400000000001,,,,2.0,0.0,0.25,6.25,7995.54100036621,
355,6,0,2.093066867361573,567.62,165.981,636.3249999999999,,,,39.345,1061.839,346.34400000000005,,,,,0.25,0.75,6.25,2818.029000282286,
355,6,1,3.0157228645602085,1598.4450000000004,654.4440000000002,777.991,49.379,108.33800000000001,5.036,59.736000000000004,2723.0260000000003,248.585,,42.898,,,0.2,1.0,6.4,5998.457000255585,
355,6,2,2.82371931823577,3070.942000000001,1390.5900000000001,1452.7679999999998,196.12099999999998,,98.882,44.583000000000006,3365.6449999999995,117.34400000000001,,,,2.0,0.0,0.25,6.25,7995.54100036621,
355,6,3,3.972401497057019,30519.81799999998,1768.8439999999998,2337.654,38.118,179.81300000000002,179.947,41.01,3970.779,65.869,,17.396,,,0.0,-0.5,5.25,11045.185998439789,
356,7,0,3.0157228645602085,1598.4450000000004,654.4440000000002,777.991,49.379,108.33800000000001,5.036,59.736000000000004,2723.0260000000003,248.585,,42.898,,,0.2,1.0,6.4,5998.457000255585,
356,7,1,2.82371931823577,3070.942000000001,1390.5900000000001,1452.7679999999998,196.12099999999998,,98.882,44.583000000000006,3365.6449999999995,117.34400000000001,,,,2.0,0.0,0.25,6.25,7995.54100036621,
356,7,2,3.972401497057019,30519.81799999998,1768.8439999999998,2337.654,38.118,179.81300000000002,179.947,41.01,3970.779,65.869,,17.396,,,0.0,-0.5,5.25,11045.185998439789,
356,7,3,3.2116988023577564,2114.53,547.5509999999999,438.221,,5.149,,56.132,4960.509000000001,,,,,,0.2,0.6,6.4,7782.513999700545,
357,7,0,2.82371931823577,3070.942000000001,1390.5900000000001,1452.7679999999998,196.12099999999998,,98.882,44.583000000000006,3365.6449999999995,117.34400000000001,,,,2.0,0.0,0.25,6.25,7995.54100036621,
357,7,1,3.972401497057019,30519.81799999998,1768.8439999999998,2337.654,38.118,179.81300000000002,179.947,41.01,3970.779,65.869,,17.396,,,0.0,-0.5,5.25,11045.185998439789,
357,7,2,3.2116988023577564,2114.53,547.5509999999999,438.221,,5.149,,56.132,4960.509000000001,,,,,,0.2,0.6,6.4,7782.513999700545,
357,7,3,1.7162564032041814,9721.517000000002,169.195,381.991,,,,45.553000000000004,2574.388,232.48200000000003,,,,2.0,-0.5,1.0,6.6,4888.174998044969,
358,6,0,3.972401497057019,30519.81799999998,1768.8439999999998,2337.654,38.118,179.81300000000002,179.947,41.01,3970.779,65.869,,17.396,,,0.0,-0.5,5.25,11045.185998439789,
358,6,1,3.2116988023577564,2114.53,547.5509999999999,438.221,,5.149,,56.132,4960.509000000001,,,,,,0.2,0.6,6.4,7782.513999700545,
358,6,2,1.7162564032041814,9721.517000000002,169.195,381.991,,,,45.553000000000004,2574.388,232.48200000000003,,,,2.0,-0.5,1.0,6.6,4888.174998044969,
358,6,3,2.0167683430611363,2864.401,1886.5419999999995,673.54,,,11.059,72.906,2253.3079999999995,597.0329999999998,,12.068,,,0.0,0.8,6.8,7295.19900035858,
359,7,0,3.2116988023577564,2114.53,547.5509999999999,438.221,,5.149,,56.132,4960.509000000001,,,,,,0.2,0.6,6.4,7782.513999700545,
359,7,1,1.7162564032041814,9721.517000000002,169.195,381.991,,,,45.553000000000004,2574.388,232.48200000000003,,,,2.0,-0.5,1.0,6.6,4888.174998044969,
359,7,2,2.0167683430611363,2864.401,1886.5419999999995,673.54,,,11.059,72.906,2253.3079999999995,597.0329999999998,,12.068,,,0.0,0.8,6.8,7295.19900035858,
359,7,3,2.289199799141452,1239.1779999999999,1637.8729999999998,1137.7169999999999,,,45.218,70.062,4090.9869999999987,156.096,,5.019,,3.0,0.6,0.0,5.6,8651.996002197266,
360,7,0,1.7162564032041814,9721.517000000002,169.195,381.991,,,,45.553000000000004,2574.388,232.48200000000003,,,,2.0,-0.5,1.0,6.6,4888.174998044969,
360,7,1,2.0167683430611363,2864.401,1886.5419999999995,673.54,,,11.059,72.906,2253.3079999999995,597.0329999999998,,12.068,,,0.0,0.8,6.8,7295.19900035858,
360,7,2,2.289199799141452,1239.1779999999999,1637.8729999999998,1137.7169999999999,,,45.218,70.062,4090.9869999999987,156.096,,5.019,,3.0,0.6,0.0,5.6,8651.996002197266,
360,7,3,2.098180458624128,1622.1909999999998,1086.819,1671.0329999999994,22.081000000000003,,,74.52100000000002,3227.4790000000003,,,10.109,,1.0,-0.4,0.8,6.6,7834.323999404911,
361,7,0,2.0167683430611363,2864.401,1886.5419999999995,673.54,,,11.059,72.906,2253.3079999999995,597.0329999999998,,12.068,,,0.0,0.8,6.8,7295.19900035858,
361,7,1,2.289199799141452,1239.1779999999999,1637.8729999999998,1137.7169999999999,,,45.218,70.062,4090.9869999999987,156.096,,5.019,,3.0,0.6,0.0,5.6,8651.996002197266,
361,7,2,2.098180458624128,1622.1909999999998,1086.819,1671.0329999999994,22.081000000000003,,,74.52100000000002,3227.4790000000003,,,10.109,,1.0,-0.4,0.8,6.6,7834.323999404911,
361,7,3,2.8812119312384366,2352.608999999999,2162.3539999999994,277.298,40.322,,173.56599999999997,53.343999999999994,3179.6470000000004,,,5.128,,6.0,0.2,1.0,6.8,7183.024999380112,
362,7,0,2.289199799141452,1239.1779999999999,1637.8729999999998,1137.7169999999999,,,45.218,70.062,4090.9869999999987,156.096,,5.019,,3.0,0.6,0.0,5.6,8651.996002197266,
362,7,1,2.098180458624128,1622.1909999999998,1086.819,1671.0329999999994,22.081000000000003,,,74.52100000000002,3227.4790000000003,,,10.109,,1.0,-0.4,0.8,6.6,7834.323999404911,
362,7,2,2.8812119312384366,2352.608999999999,2162.3539999999994,277.298,40.322,,173.56599999999997,53.343999999999994,3179.6470000000004,,,5.128,,6.0,0.2,1.0,6.8,7183.024999380112,
362,7,3,4.754381582494967,2876.7180000000003,2180.4529999999995,990.0509999999999,,,,62.984,1828.7389999999996,129.132,,,,3.0,0.0,1.0,7.0,7032.783002853392,2.0
363,7,0,2.098180458624128,1622.1909999999998,1086.819,1671.0329999999994,22.081000000000003,,,74.52100000000002,3227.4790000000003,,,10.109,,1.0,-0.4,0.8,6.6,7834.323999404911,
363,7,1,2.8812119312384366,2352.608999999999,2162.3539999999994,277.298,40.322,,173.56599999999997,53.343999999999994,3179.6470000000004,,,5.128,,6.0,0.2,1.0,6.8,7183.024999380112,
363,7,2,4.754381582494967,2876.7180000000003,2180.4529999999995,990.0509999999999,,,,62.984,1828.7389999999996,129.132,,,,3.0,0.0,1.0,7.0,7032.783002853392,2.0
363,7,3,3.1454792640182117,1108.736,1762.53,434.02,49.768,,125.091,49.81,3914.1879999999996,262.063,,5.022,,2.0,-0.6,0.8,6.8,7747.718999624252,
364,6,0,2.8812119312384366,2352.608999999999,2162.3539999999994,277.298,40.322,,173.56599999999997,53.343999999999994,3179.6470000000004,,,5.128,,6.0,0.2,1.0,6.8,7183.024999380112,
364,6,1,4.754381582494967,2876.7180000000003,2180.4529999999995,990.0509999999999,,,,62.984,1828.7389999999996,129.132,,,,3.0,0.0,1.0,7.0,7032.783002853392,2.0
364,6,2,3.1454792640182117,1108.736,1762.53,434.02,49.768,,125.091,49.81,3914.1879999999996,262.063,,5.022,,2.0,-0.6,0.8,6.8,7747.718999624252,
364,6,3,1.9194989555706448,796.857,315.754,768.6220000000001,9.264,,,54.297999999999995,3149.413,476.158,,4.026,,,-0.6,0.8,6.6,5904.472999334335,
365,6,0,4.754381582494967,2876.7180000000003,2180.4529999999995,990.0509999999999,,,,62.984,1828.7389999999996,129.132,,,,3.0,0.0,1.0,7.0,7032.783002853392,2.0
365,6,1,3.1454792640182117,1108.736,1762.53,434.02,49.768,,125.091,49.81,3914.1879999999996,262.063,,5.022,,2.0,-0.6,0.8,6.8,7747.718999624252,
365,6,2,1.9194989555706448,796.857,315.754,768.6220000000001,9.264,,,54.297999999999995,3149.413,476.158,,4.026,,,-0.6,0.8,6.6,5904.472999334335,
365,6,3,4.011965416327329,32945.27599999999,1422.102,862.0149999999999,,,,59.983000000000004,2462.6189999999997,93.026,,,,4.0,0.4,0.4,5.8,7279.017001152038,2.0
366,6,0,3.1454792640182117,1108.736,1762.53,434.02,49.768,,125.091,49.81,3914.1879999999996,262.063,,5.022,,2.0,-0.6,0.8,6.8,7747.718999624252,
366,6,1,1.9194989555706448,796.857,315.754,768.6220000000001,9.264,,,54.297999999999995,3149.413,476.158,,4.026,,,-0.6,0.8,6.6,5904.472999334335,
366,6,2,4.011965416327329,32945.27599999999,1422.102,862.0149999999999,,,,59.983000000000004,2462.6189999999997,93.026,,,,4.0,0.4,0.4,5.8,7279.017001152038,2.0
366,6,3,4.845879840887222,3891.593999999999,744.5780000000001,1323.4270000000001,,550.414,82.47,51.321,4599.367000000002,430.58500000000004,,7.1419999999999995,,,0.4,1.0,6.4,15072.07299971581,
367,6,0,1.9194989555706448,796.857,315.754,768.6220000000001,9.264,,,54.297999999999995,3149.413,476.158,,4.026,,,-0.6,0.8,6.6,5904.472999334335,
367,6,1,4.011965416327329,32945.27599999999,1422.102,862.0149999999999,,,,59.983000000000004,2462.6189999999997,93.026,,,,4.0,0.4,0.4,5.8,7279.017001152038,2.0
367,6,2,4.845879840887222,3891.593999999999,744.5780000000001,1323.4270000000001,,550.414,82.47,51.321,4599.367000000002,430.58500000000004,,7.1419999999999995,,,0.4,1.0,6.4,15072.07299971581,
367,6,3,1.6153108999251975,1243.055,1039.4609999999998,110.981,,61.195,,45.51,1880.291,83.25099999999999,,3.038,,1.0,-0.25,0.75,6.0,4222.318999528885,
368,6,0,4.011965416327329,32945.27599999999,1422.102,862.0149999999999,,,,59.983000000000004,2462.6189999999997,93.026,,,,4.0,0.4,0.4,5.8,7279.017001152038,2.0
368,6,1,4.845879840887222,3891.593999999999,744.5780000000001,1323.4270000000001,,550.414,82.47,51.321,4599.367000000002,430.58500000000004,,7.1419999999999995,,,0.4,1.0,6.4,15072.07299971581,
368,6,2,1.6153108999251975,1243.055,1039.4609999999998,110.981,,61.195,,45.51,1880.291,83.25099999999999,,3.038,,1.0,-0.25,0.75,6.0,4222.318999528885,
368,6,3,3.951049556956835,2517.7179999999994,3176.774,5768.909,35.153000000000006,,,58.138999999999996,5208.822999999999,1367.324,,4.156,,2.0,0.25,1.0,6.5,18346.558000326168,
369,7,0,4.845879840887222,3891.593999999999,744.5780000000001,1323.4270000000001,,550.414,82.47,51.321,4599.367000000002,430.58500000000004,,7.1419999999999995,,,0.4,1.0,6.4,15072.07299971581,
369,7,1,1.6153108999251975,1243.055,1039.4609999999998,110.981,,61.195,,45.51,1880.291,83.25099999999999,,3.038,,1.0,-0.25,0.75,6.0,4222.318999528885,
