no,target,t,activity,call,circumplex.arousal,circumplex.valence,frequency,mood,screen,sms,util_apps,com_other_apps,entertain_apps
198,7,2,0.0597158394607842,0.0,-0.6,1.0,48.0,7.2,1710.3350005149846,0.0,874.988,581.577,354.392
198,7,3,0.1723244348244348,0.0,-0.25,0.5,97.0,6.75,6545.0480008125305,0.0,1655.603,4186.495999999998,1114.321
199,7,0,0.2065972222222223,10.0,0.0,1.0,123.0,7.5,6388.543001174927,1.0,2467.594,2827.123,1091.9249999999995
199,7,1,0.0597158394607842,0.0,-0.6,1.0,48.0,7.2,1710.3350005149846,0.0,874.988,581.577,354.392
199,7,2,0.1723244348244348,0.0,-0.25,0.5,97.0,6.75,6545.0480008125305,0.0,1655.603,4186.495999999998,1114.321
199,7,3,0.1751971158833905,2.0,0.0,1.0,95.0,7.25,8530.252000808712,0.0,5867.999,4264.478999999998,2081.5639999999985
200,8,0,0.0597158394607842,0.0,-0.6,1.0,48.0,7.2,1710.3350005149846,0.0,874.988,581.577,354.392
200,8,1,0.1723244348244348,0.0,-0.25,0.5,97.0,6.75,6545.0480008125305,0.0,1655.603,4186.495999999998,1114.321
200,8,2,0.1751971158833905,2.0,0.0,1.0,95.0,7.25,8530.252000808712,0.0,5867.999,4264.478999999998,2081.5639999999985
200,8,3,0.1088842775157705,1.0,-0.6,0.6,98.0,6.8,8637.355999231337,0.0,2549.7939999999994,3814.4369999999976,2404.0750000000016
201,7,0,0.1723244348244348,0.0,-0.25,0.5,97.0,6.75,6545.0480008125305,0.0,1655.603,4186.495999999998,1114.321
201,7,1,0.1751971158833905,2.0,0.0,1.0,95.0,7.25,8530.252000808712,0.0,5867.999,4264.478999999998,2081.5639999999985
201,7,2,0.1088842775157705,1.0,-0.6,0.6,98.0,6.8,8637.355999231337,0.0,2549.7939999999994,3814.4369999999976,2404.0750000000016
201,7,3,0.3267268445839875,2.0,0.0,1.0,48.0,8.0,3277.344000101089,0.0,1784.8889999999994,1188.0810000000001,1676.5109999999995
202,6,0,0.1751971158833905,2.0,0.0,1.0,95.0,7.25,8530.252000808712,0.0,5867.999,4264.478999999998,2081.5639999999985
202,6,1,0.1088842775157705,1.0,-0.6,0.6,98.0,6.8,8637.355999231337,0.0,2549.7939999999994,3814.4369999999976,2404.0750000000016
202,6,2,0.3267268445839875,2.0,0.0,1.0,48.0,8.0,3277.344000101089,0.0,1784.8889999999994,1188.0810000000001,1676.5109999999995
202,6,3,0.1852636534839924,4.0,-0.8,1.0,47.0,7.2,6839.912998199463,0.0,3877.4990000000003,2589.597,387.6379999999998
203,8,0,0.1088842775157705,1.0,-0.6,0.6,98.0,6.8,8637.355999231337,0.0,2549.7939999999994,3814.4369999999976,2404.0750000000016
203,8,1,0.3267268445839875,2.0,0.0,1.0,48.0,8.0,3277.344000101089,0.0,1784.8889999999994,1188.0810000000001,1676.5109999999995
203,8,2,0.1852636534839924,4.0,-0.8,1.0,47.0,7.2,6839.912998199463,0.0,3877.4990000000003,2589.597,387.6379999999998
203,8,3,0.2202587145969498,0.0,-0.75,0.0,33.0,6.25,1446.6239998340611,0.0,622.307,1070.994,234.76900000000003
204,8,0,0.0,0.0,-1.0,1.4,165.0,6.8,11526.837001323693,2.0,3147.417,6569.877,1763.2230000000002
204,8,1,0.0,0.0,-0.75,-0.25,110.0,5.25,10738.88800024986,1.0,2579.5330000000004,6981.089000000001,1129.463
204,8,2,0.0,0.0,0.3333333333333333,1.0,93.0,7.0,17950.13300013542,0.0,2953.339,4031.4519999999998,783.125
204,8,3,0.0,0.0,-0.4,0.0,135.0,6.0,11019.821000576025,0.0,2539.453,6776.166000000001,1858.396
205,8,0,0.0,0.0,-0.75,-0.25,110.0,5.25,10738.88800024986,1.0,2579.5330000000004,6981.089000000001,1129.463
205,8,1,0.0,0.0,0.3333333333333333,1.0,93.0,7.0,17950.13300013542,0.0,2953.339,4031.4519999999998,783.125
205,8,2,0.0,0.0,-0.4,0.0,135.0,6.0,11019.821000576025,0.0,2539.453,6776.166000000001,1858.396
205,8,3,0.0,0.0,0.0,1.5,285.0,7.75,10202.637996912004,0.0,1447.681,7810.766000000001,632.796
206,8,0,0.0,0.0,0.3333333333333333,1.0,93.0,7.0,17950.13300013542,0.0,2953.339,4031.4519999999998,783.125
206,8,1,0.0,0.0,-0.4,0.0,135.0,6.0,11019.821000576025,0.0,2539.453,6776.166000000001,1858.396
206,8,2,0.0,0.0,0.0,1.5,285.0,7.75,10202.637996912004,0.0,1447.681,7810.766000000001,632.796
206,8,3,0.0,4.0,0.5,1.0,170.0,8.0,5517.1549985408765,9.0,2044.4589999999998,3250.8539999999985,513.355
207,7,0,0.0,0.0,-0.4,0.0,135.0,6.0,11019.821000576025,0.0,2539.453,6776.166000000001,1858.396
207,7,1,0.0,0.0,0.0,1.5,285.0,7.75,10202.637996912004,0.0,1447.681,7810.766000000001,632.796
207,7,2,0.0,4.0,0.5,1.0,170.0,8.0,5517.1549985408765,9.0,2044.4589999999998,3250.8539999999985,513.355
207,7,3,0.1343449018025289,4.0,-0.5,1.3333333333333333,201.0,7.666666666666667,12516.447998046866,0.0,2753.4080000000004,8128.791000000004,1492.5209999999995
208,7,0,0.0,0.0,0.0,1.5,285.0,7.75,10202.637996912004,0.0,1447.681,7810.766000000001,632.796
208,7,1,0.0,4.0,0.5,1.0,170.0,8.0,5517.1549985408765,9.0,2044.4589999999998,3250.8539999999985,513.355
208,7,2,0.1343449018025289,4.0,-0.5,1.3333333333333333,201.0,7.666666666666667,12516.447998046866,0.0,2753.4080000000004,8128.791000000004,1492.5209999999995
208,7,3,0.1032937312856176,8.0,0.2,0.6,146.0,6.6,9189.55200004578,4.0,3256.3859999999995,4610.3460000000005,1274.317
209,8,0,0.0,4.0,0.5,1.0,170.0,8.0,5517.1549985408765,9.0,2044.4589999999998,3250.8539999999985,513.355
209,8,1,0.1343449018025289,4.0,-0.5,1.3333333333333333,201.0,7.666666666666667,12516.447998046866,0.0,2753.4080000000004,8128.791000000004,1492.5209999999995
209,8,2,0.1032937312856176,8.0,0.2,0.6,146.0,6.6,9189.55200004578,4.0,3256.3859999999995,4610.3460000000005,1274.317
209,8,3,0.089700247915258,2.0,0.2,0.4,130.0,6.8,9708.778999090197,8.0,4248.576,4882.575000000002,261.867
210,7,0,0.1343449018025289,4.0,-0.5,1.3333333333333333,201.0,7.666666666666667,12516.447998046866,0.0,2753.4080000000004,8128.791000000004,1492.5209999999995
210,7,1,0.1032937312856176,8.0,0.2,0.6,146.0,6.6,9189.55200004578,4.0,3256.3859999999995,4610.3460000000005,1274.317
210,7,2,0.089700247915258,2.0,0.2,0.4,130.0,6.8,9708.778999090197,8.0,4248.576,4882.575000000002,261.867
210,7,3,0.0980998424889587,1.0,0.25,1.5,86.0,8.25,12984.041001558304,0.0,5539.9439999999995,5026.179,2162.614
211,6,0,0.1032937312856176,8.0,0.2,0.6,146.0,6.6,9189.55200004578,4.0,3256.3859999999995,4610.3460000000005,1274.317
211,6,1,0.089700247915258,2.0,0.2,0.4,130.0,6.8,9708.778999090197,8.0,4248.576,4882.575000000002,261.867
211,6,2,0.0980998424889587,1.0,0.25,1.5,86.0,8.25,12984.041001558304,0.0,5539.9439999999995,5026.179,2162.614
211,6,3,0.0418758535518426,0.0,0.2,1.0,64.0,7.0,10574.725999832155,5.0,3530.7889999999993,2311.4630000000006,5360.102999999999
212,4,0,0.089700247915258,2.0,0.2,0.4,130.0,6.8,9708.778999090197,8.0,4248.576,4882.575000000002,261.867
212,4,1,0.0980998424889587,1.0,0.25,1.5,86.0,8.25,12984.041001558304,0.0,5539.9439999999995,5026.179,2162.614
212,4,2,0.0418758535518426,0.0,0.2,1.0,64.0,7.0,10574.725999832155,5.0,3530.7889999999993,2311.4630000000006,5360.102999999999
212,4,3,0.0625734602553756,2.0,0.2,0.0,76.0,6.2,8739.792000055313,1.0,3269.1319999999996,4204.727000000002,607.082
213,7,0,0.0980998424889587,1.0,0.25,1.5,86.0,8.25,12984.041001558304,0.0,5539.9439999999995,5026.179,2162.614
213,7,1,0.0418758535518426,0.0,0.2,1.0,64.0,7.0,10574.725999832155,5.0,3530.7889999999993,2311.4630000000006,5360.102999999999
213,7,2,0.0625734602553756,2.0,0.2,0.0,76.0,6.2,8739.792000055313,1.0,3269.1319999999996,4204.727000000002,607.082
213,7,3,0.0513660767337238,5.0,-1.0,0.0,83.0,4.333333333333333,13187.446000099182,1.0,4189.149,5031.093000000001,3794.411
214,6,0,0.0418758535518426,0.0,0.2,1.0,64.0,7.0,10574.725999832155,5.0,3530.7889999999993,2311.4630000000006,5360.102999999999
214,6,1,0.0625734602553756,2.0,0.2,0.0,76.0,6.2,8739.792000055313,1.0,3269.1319999999996,4204.727000000002,607.082
214,6,2,0.0513660767337238,5.0,-1.0,0.0,83.0,4.333333333333333,13187.446000099182,1.0,4189.149,5031.093000000001,3794.411
214,6,3,0.0807622580241118,3.0,-1.0,0.8,163.0,6.6,14699.699999332435,8.0,2326.827,7460.931,4756.246
215,6,0,0.0625734602553756,2.0,0.2,0.0,76.0,6.2,8739.792000055313,1.0,3269.1319999999996,4204.727000000002,607.082
215,6,1,0.0513660767337238,5.0,-1.0,0.0,83.0,4.333333333333333,13187.446000099182,1.0,4189.149,5031.093000000001,3794.411
215,6,2,0.0807622580241118,3.0,-1.0,0.8,163.0,6.6,14699.699999332435,8.0,2326.827,7460.931,4756.246
215,6,3,0.1561874532182018,13.0,-1.25,0.25,117.0,5.5,13329.964998483656,4.0,5575.473000000003,4324.396999999997,1723.7600000000002
216,6,0,0.0513660767337238,5.0,-1.0,0.0,83.0,4.333333333333333,13187.446000099182,1.0,4189.149,5031.093000000001,3794.411
216,6,1,0.0807622580241118,3.0,-1.0,0.8,163.0,6.6,14699.699999332435,8.0,2326.827,7460.931,4756.246
216,6,2,0.1561874532182018,13.0,-1.25,0.25,117.0,5.5,13329.964998483656,4.0,5575.473000000003,4324.396999999997,1723.7600000000002
216,6,3,0.0902634767947734,5.0,-0.4,0.2,83.0,6.2,8073.050000190733,0.0,2027.5199999999995,4283.931000000001,3877.882
217,6,0,0.0807622580241118,3.0,-1.0,0.8,163.0,6.6,14699.699999332435,8.0,2326.827,7460.931,4756.246
217,6,1,0.1561874532182018,13.0,-1.25,0.25,117.0,5.5,13329.964998483656,4.0,5575.473000000003,4324.396999999997,1723.7600000000002
217,6,2,0.0902634767947734,5.0,-0.4,0.2,83.0,6.2,8073.050000190733,0.0,2027.5199999999995,4283.931000000001,3877.882
217,6,3,0.049630376344086,7.0,-0.75,0.0,123.0,6.5,10023.579001665106,2.0,2725.5140000000006,5183.1359999999995,1674.868
218,7,0,0.1561874532182018,13.0,-1.25,0.25,117.0,5.5,13329.964998483656,4.0,5575.473000000003,4324.396999999997,1723.7600000000002
218,7,1,0.0902634767947734,5.0,-0.4,0.2,83.0,6.2,8073.050000190733,0.0,2027.5199999999995,4283.931000000001,3877.882
218,7,2,0.049630376344086,7.0,-0.75,0.0,123.0,6.5,10023.579001665106,2.0,2725.5140000000006,5183.1359999999995,1674.868
218,7,3,0.2313065813088305,9.0,0.0,0.6666666666666666,67.0,6.0,5377.287999629977,5.0,3372.3860000000004,1497.0539999999996,368.645
219,5,0,0.0902634767947734,5.0,-0.4,0.2,83.0,6.2,8073.050000190733,0.0,2027.5199999999995,4283.931000000001,3877.882
219,5,1,0.049630376344086,7.0,-0.75,0.0,123.0,6.5,10023.579001665106,2.0,2725.5140000000006,5183.1359999999995,1674.868
219,5,2,0.2313065813088305,9.0,0.0,0.6666666666666666,67.0,6.0,5377.287999629977,5.0,3372.3860000000004,1497.0539999999996,368.645
219,5,3,0.0563157634848811,2.0,-0.75,1.0,71.0,6.75,7656.606000900269,3.0,2480.204,2892.2110000000002,2405.196
220,7,0,0.049630376344086,7.0,-0.75,0.0,123.0,6.5,10023.579001665106,2.0,2725.5140000000006,5183.1359999999995,1674.868
220,7,1,0.2313065813088305,9.0,0.0,0.6666666666666666,67.0,6.0,5377.287999629977,5.0,3372.3860000000004,1497.0539999999996,368.645
220,7,2,0.0563157634848811,2.0,-0.75,1.0,71.0,6.75,7656.606000900269,3.0,2480.204,2892.2110000000002,2405.196
220,7,3,0.0805241620390383,0.0,-0.6,0.2,86.0,5.4,16856.01399946213,1.0,5958.743,5783.074,5686.06
221,6,0,0.2313065813088305,9.0,0.0,0.6666666666666666,67.0,6.0,5377.287999629977,5.0,3372.3860000000004,1497.0539999999996,368.645
221,6,1,0.0563157634848811,2.0,-0.75,1.0,71.0,6.75,7656.606000900269,3.0,2480.204,2892.2110000000002,2405.196
221,6,2,0.0805241620390383,0.0,-0.6,0.2,86.0,5.4,16856.01399946213,1.0,5958.743,5783.074,5686.06
221,6,3,0.07680102095483,1.0,-0.4,0.6,105.0,6.8,9726.615999460217,0.0,1811.8329999999999,7387.9760000000015,800.643
222,6,0,0.0563157634848811,2.0,-0.75,1.0,71.0,6.75,7656.606000900269,3.0,2480.204,2892.2110000000002,2405.196
222,6,1,0.0805241620390383,0.0,-0.6,0.2,86.0,5.4,16856.01399946213,1.0,5958.743,5783.074,5686.06
222,6,2,0.07680102095483,1.0,-0.4,0.6,105.0,6.8,9726.615999460217,0.0,1811.8329999999999,7387.9760000000015,800.643
222,6,3,0.0707902001380262,2.0,-1.0,0.6,83.0,6.4,13731.390999317173,2.0,1472.36,2436.82,1187.693
223,4,0,0.0805241620390383,0.0,-0.6,0.2,86.0,5.4,16856.01399946213,1.0,5958.743,5783.074,5686.06
223,4,1,0.07680102095483,1.0,-0.4,0.6,105.0,6.8,9726.615999460217,0.0,1811.8329999999999,7387.9760000000015,800.643
223,4,2,0.0707902001380262,2.0,-1.0,0.6,83.0,6.4,13731.390999317173,2.0,1472.36,2436.82,1187.693
223,4,3,0.0989583333333333,6.0,0.4,0.0,62.0,6.2,5612.331000804907,4.0,2502.7229999999995,1252.1109999999999,1866.807
224,6,0,0.07680102095483,1.0,-0.4,0.6,105.0,6.8,9726.615999460217,0.0,1811.8329999999999,7387.9760000000015,800.643
224,6,1,0.0707902001380262,2.0,-1.0,0.6,83.0,6.4,13731.390999317173,2.0,1472.36,2436.82,1187.693
224,6,2,0.0989583333333333,6.0,0.4,0.0,62.0,6.2,5612.331000804907,4.0,2502.7229999999995,1252.1109999999999,1866.807
224,6,3,0.0686828898225957,0.0,0.5,-1.0,35.0,3.5,2235.206001043319,1.0,755.1,1477.0010000000002,0.0
225,6,0,0.0707902001380262,2.0,-1.0,0.6,83.0,6.4,13731.390999317173,2.0,1472.36,2436.82,1187.693
225,6,1,0.0989583333333333,6.0,0.4,0.0,62.0,6.2,5612.331000804907,4.0,2502.7229999999995,1252.1109999999999,1866.807
225,6,2,0.0686828898225957,0.0,0.5,-1.0,35.0,3.5,2235.206001043319,1.0,755.1,1477.0010000000002,0.0
225,6,3,0.1531338017300584,2.0,0.0,0.6,75.0,6.4,14799.42600035668,10.0,3707.143,5538.953000000003,5463.314
226,6,0,0.0989583333333333,6.0,0.4,0.0,62.0,6.2,5612.331000804907,4.0,2502.7229999999995,1252.1109999999999,1866.807
226,6,1,0.0686828898225957,0.0,0.5,-1.0,35.0,3.5,2235.206001043319,1.0,755.1,1477.0010000000002,0.0
226,6,2,0.1531338017300584,2.0,0.0,0.6,75.0,6.4,14799.42600035668,10.0,3707.143,5538.953000000003,5463.314
226,6,3,0.0163194444444444,5.0,-0.25,1.0,106.0,6.5,8132.0510020256115,0.0,2124.2870000000003,2925.9729999999995,1554.344
227,6,0,0.0686828898225957,0.0,0.5,-1.0,35.0,3.5,2235.206001043319,1.0,755.1,1477.0010000000002,0.0
227,6,1,0.1531338017300584,2.0,0.0,0.6,75.0,6.4,14799.42600035668,10.0,3707.143,5538.953000000003,5463.314
227,6,2,0.0163194444444444,5.0,-0.25,1.0,106.0,6.5,8132.0510020256115,0.0,2124.2870000000003,2925.9729999999995,1554.344
227,6,3,0.0333537581699346,2.0,-0.2,0.4,65.0,6.2,4822.974000215534,1.0,1177.494,2225.988,2948.943
228,5,0,0.1531338017300584,2.0,0.0,0.6,75.0,6.4,14799.42600035668,10.0,3707.143,5538.953000000003,5463.314
228,5,1,0.0163194444444444,5.0,-0.25,1.0,106.0,6.5,8132.0510020256115,0.0,2124.2870000000003,2925.9729999999995,1554.344
228,5,2,0.0333537581699346,2.0,-0.2,0.4,65.0,6.2,4822.974000215534,1.0,1177.494,2225.988,2948.943
228,5,3,0.0196233378043152,0.0,-0.75,0.5,61.0,6.0,8726.610999822617,0.0,1924.239,5563.038999999999,1236.7050000000002
229,4,0,0.0163194444444444,5.0,-0.25,1.0,106.0,6.5,8132.0510020256115,0.0,2124.2870000000003,2925.9729999999995,1554.344
229,4,1,0.0333537581699346,2.0,-0.2,0.4,65.0,6.2,4822.974000215534,1.0,1177.494,2225.988,2948.943
229,4,2,0.0196233378043152,0.0,-0.75,0.5,61.0,6.0,8726.610999822617,0.0,1924.239,5563.038999999999,1236.7050000000002
229,4,3,0.1059560203611005,2.0,-1.25,0.0,146.0,4.75,9003.359000205992,8.0,3022.801,6218.546000000002,0.0
230,5,0,0.0333537581699346,2.0,-0.2,0.4,65.0,6.2,4822.974000215534,1.0,1177.494,2225.988,2948.943
230,5,1,0.0196233378043152,0.0,-0.75,0.5,61.0,6.0,8726.610999822617,0.0,1924.239,5563.038999999999,1236.7050000000002
230,5,2,0.1059560203611005,2.0,-1.25,0.0,146.0,4.75,9003.359000205992,8.0,3022.801,6218.546000000002,0.0
230,5,3,0.1180908662900188,1.0,-1.2,-0.4,71.0,3.8,7809.418999671931,0.0,2205.348,3990.7729999999997,1645.609
231,7,0,0.0196233378043152,0.0,-0.75,0.5,61.0,6.0,8726.610999822617,0.0,1924.239,5563.038999999999,1236.7050000000002
231,7,1,0.1059560203611005,2.0,-1.25,0.0,146.0,4.75,9003.359000205992,8.0,3022.801,6218.546000000002,0.0
231,7,2,0.1180908662900188,1.0,-1.2,-0.4,71.0,3.8,7809.418999671931,0.0,2205.348,3990.7729999999997,1645.609
231,7,3,0.0472701149425287,1.0,-1.0,-0.4,25.0,5.2,6566.541000366214,2.0,1550.966,3698.8910000000005,1009.281
232,3,0,0.1059560203611005,2.0,-1.25,0.0,146.0,4.75,9003.359000205992,8.0,3022.801,6218.546000000002,0.0
232,3,1,0.1180908662900188,1.0,-1.2,-0.4,71.0,3.8,7809.418999671931,0.0,2205.348,3990.7729999999997,1645.609
232,3,2,0.0472701149425287,1.0,-1.0,-0.4,25.0,5.2,6566.541000366214,2.0,1550.966,3698.8910000000005,1009.281
232,3,3,0.0031254706183548,0.0,0.25,0.75,38.0,7.0,2050.995000600815,0.0,603.753,1179.0649999999998,138.522
233,7,0,0.1180908662900188,1.0,-1.2,-0.4,71.0,3.8,7809.418999671931,0.0,2205.348,3990.7729999999997,1645.609
233,7,1,0.0472701149425287,1.0,-1.0,-0.4,25.0,5.2,6566.541000366214,2.0,1550.966,3698.8910000000005,1009.281
233,7,2,0.0031254706183548,0.0,0.25,0.75,38.0,7.0,2050.995000600815,0.0,603.753,1179.0649999999998,138.522
233,7,3,0.0868055555555555,0.0,-2.0,-1.0,18.0,3.0,6713.023000955578,0.0,1034.144,2091.8630000000003,14.091
234,6,0,0.0472701149425287,1.0,-1.0,-0.4,25.0,5.2,6566.541000366214,2.0,1550.966,3698.8910000000005,1009.281
234,6,1,0.0031254706183548,0.0,0.25,0.75,38.0,7.0,2050.995000600815,0.0,603.753,1179.0649999999998,138.522
234,6,2,0.0868055555555555,0.0,-2.0,-1.0,18.0,3.0,6713.023000955578,0.0,1034.144,2091.8630000000003,14.091
234,6,3,0.0617854683195592,0.0,-0.4,0.8,59.0,6.6,9218.660998582844,0.0,4506.727000000001,5611.509000000004,2479.237
235,6,0,0.0031254706183548,0.0,0.25,0.75,38.0,7.0,2050.995000600815,0.0,603.753,1179.0649999999998,138.522
235,6,1,0.0868055555555555,0.0,-2.0,-1.0,18.0,3.0,6713.023000955578,0.0,1034.144,2091.8630000000003,14.091
235,6,2,0.0617854683195592,0.0,-0.4,0.8,59.0,6.6,9218.660998582844,0.0,4506.727000000001,5611.509000000004,2479.237
235,6,3,0.0909901819923371,0.0,-0.2,0.4,49.0,6.0,5708.751999616627,2.0,1171.9359999999997,2850.3350000000005,1650.744
236,6,0,0.0868055555555555,0.0,-2.0,-1.0,18.0,3.0,6713.023000955578,0.0,1034.144,2091.8630000000003,14.091
236,6,1,0.0617854683195592,0.0,-0.4,0.8,59.0,6.6,9218.660998582844,0.0,4506.727000000001,5611.509000000004,2479.237
236,6,2,0.0909901819923371,0.0,-0.2,0.4,49.0,6.0,5708.751999616627,2.0,1171.9359999999997,2850.3350000000005,1650.744
236,6,3,0.0753735365199268,5.0,-0.6666666666666666,0.0,75.0,6.0,11782.639000177383,0.0,3348.878,7937.012000000005,493.78
237,3,0,0.0617854683195592,0.0,-0.4,0.8,59.0,6.6,9218.660998582844,0.0,4506.727000000001,5611.509000000004,2479.237
237,3,1,0.0909901819923371,0.0,-0.2,0.4,49.0,6.0,5708.751999616627,2.0,1171.9359999999997,2850.3350000000005,1650.744
237,3,2,0.0753735365199268,5.0,-0.6666666666666666,0.0,75.0,6.0,11782.639000177383,0.0,3348.878,7937.012000000005,493.78
237,3,3,0.157986111111111,3.0,-0.6,0.4,62.0,5.6,3173.634999752045,1.0,662.411,3725.605,0.0
238,5,0,0.0909901819923371,0.0,-0.2,0.4,49.0,6.0,5708.751999616627,2.0,1171.9359999999997,2850.3350000000005,1650.744
238,5,1,0.0753735365199268,5.0,-0.6666666666666666,0.0,75.0,6.0,11782.639000177383,0.0,3348.878,7937.012000000005,493.78
238,5,2,0.157986111111111,3.0,-0.6,0.4,62.0,5.6,3173.634999752045,1.0,662.411,3725.605,0.0
238,5,3,0.0760416666666666,6.0,0.3333333333333333,-0.6666666666666666,74.0,3.333333333333333,5443.733000278472,0.0,1698.442,2089.7460000000005,1384.4
239,6,0,0.0753735365199268,5.0,-0.6666666666666666,0.0,75.0,6.0,11782.639000177383,0.0,3348.878,7937.012000000005,493.78
239,6,1,0.157986111111111,3.0,-0.6,0.4,62.0,5.6,3173.634999752045,1.0,662.411,3725.605,0.0
239,6,2,0.0760416666666666,6.0,0.3333333333333333,-0.6666666666666666,74.0,3.333333333333333,5443.733000278472,0.0,1698.442,2089.7460000000005,1384.4
239,6,3,0.0189157390698018,0.0,-0.4,-0.2,43.0,5.4,7633.689001798637,0.0,2228.021,5025.707,326.22
240,7,0,0.157986111111111,3.0,-0.6,0.4,62.0,5.6,3173.634999752045,1.0,662.411,3725.605,0.0
240,7,1,0.0760416666666666,6.0,0.3333333333333333,-0.6666666666666666,74.0,3.333333333333333,5443.733000278472,0.0,1698.442,2089.7460000000005,1384.4
240,7,2,0.0189157390698018,0.0,-0.4,-0.2,43.0,5.4,7633.689001798637,0.0,2228.021,5025.707,326.22
240,7,3,0.0134077528240234,1.0,-0.6,0.4,82.0,6.0,9327.362001657482,1.0,2478.526,5089.239,441.7660000000001
241,5,0,0.0760416666666666,6.0,0.3333333333333333,-0.6666666666666666,74.0,3.333333333333333,5443.733000278472,0.0,1698.442,2089.7460000000005,1384.4
241,5,1,0.0189157390698018,0.0,-0.4,-0.2,43.0,5.4,7633.689001798637,0.0,2228.021,5025.707,326.22
241,5,2,0.0134077528240234,1.0,-0.6,0.4,82.0,6.0,9327.362001657482,1.0,2478.526,5089.239,441.7660000000001
241,5,3,0.0944896708683473,9.0,0.25,0.75,211.0,6.75,14356.782003402712,3.0,5348.398999999999,7637.558000000003,1194.625
242,5,0,0.0189157390698018,0.0,-0.4,-0.2,43.0,5.4,7633.689001798637,0.0,2228.021,5025.707,326.22
242,5,1,0.0134077528240234,1.0,-0.6,0.4,82.0,6.0,9327.362001657482,1.0,2478.526,5089.239,441.7660000000001
242,5,2,0.0944896708683473,9.0,0.25,0.75,211.0,6.75,14356.782003402712,3.0,5348.398999999999,7637.558000000003,1194.625
242,5,3,0.1346382476724498,1.0,-2.0,0.0,102.0,5.0,6649.512000322344,9.0,3853.422000000001,6211.459999999999,945.8900000000001
243,5,0,0.0134077528240234,1.0,-0.6,0.4,82.0,6.0,9327.362001657482,1.0,2478.526,5089.239,441.7660000000001
243,5,1,0.0944896708683473,9.0,0.25,0.75,211.0,6.75,14356.782003402712,3.0,5348.398999999999,7637.558000000003,1194.625
243,5,2,0.1346382476724498,1.0,-2.0,0.0,102.0,5.0,6649.512000322344,9.0,3853.422000000001,6211.459999999999,945.8900000000001
243,5,3,0.0241479188161226,0.0,-2.0,0.5,95.0,5.0,7197.648000955587,0.0,-79742.18200000002,11152.628999999999,1436.897
244,6,0,0.0944896708683473,9.0,0.25,0.75,211.0,6.75,14356.782003402712,3.0,5348.398999999999,7637.558000000003,1194.625
244,6,1,0.1346382476724498,1.0,-2.0,0.0,102.0,5.0,6649.512000322344,9.0,3853.422000000001,6211.459999999999,945.8900000000001
244,6,2,0.0241479188161226,0.0,-2.0,0.5,95.0,5.0,7197.648000955587,0.0,-79742.18200000002,11152.628999999999,1436.897
244,6,3,0.1035845268365024,0.0,-1.6666666666666667,-0.3333333333333333,36.0,5.0,5441.058000802993,0.0,1390.4150000000002,4143.406999999998,432.47399999999993
245,6,0,0.1346382476724498,1.0,-2.0,0.0,102.0,5.0,6649.512000322344,9.0,3853.422000000001,6211.459999999999,945.8900000000001
245,6,1,0.0241479188161226,0.0,-2.0,0.5,95.0,5.0,7197.648000955587,0.0,-79742.18200000002,11152.628999999999,1436.897
245,6,2,0.1035845268365024,0.0,-1.6666666666666667,-0.3333333333333333,36.0,5.0,5441.058000802993,0.0,1390.4150000000002,4143.406999999998,432.47399999999993
245,6,3,0.0591046422012331,0.0,-0.6,0.6,65.0,6.2,5961.156999111181,0.0,2904.4379999999996,6521.478000000001,166.687
246,8,0,0.0241479188161226,0.0,-2.0,0.5,95.0,5.0,7197.648000955587,0.0,-79742.18200000002,11152.628999999999,1436.897
